Database Name	Operetta CLS
Database Link	http://sv-01-366/ODA/OdaService.asmx
Evaluation Signature	2b185cda-bd25-4ec7-abb1-d37a8cb17dad
Plate Name	19.06.24 OPP ISRIB
Measurement	Measurement 1
Evaluation	Evaluation8
Population	Population - Cells

[Data]
Row	Column	Plane	Timepoint	Field	Object No	X	Y	Bounding Box	Position X [µm]	Position Y [µm]	Compound	Concentration	Cell Type	Cell Count	Cells - Intensity Cell 5-TAMRA Mean	Cells - Intensity Cell 5-TAMRA Minimum	
3	2	1	0	20	21	950	1451	[822,1389,1062,1530]	-1327,89	-754,8					1000,98	550	
3	2	1	0	20	22	2111	1492	[2049,1388,2159,1634]	-979,01	-771,17					499,628	325	
3	2	1	0	20	23	742	1490	[689,1452,785,1528]	-1393,1	-769,5					825,192	556	
3	2	1	0	20	24	1158	1513	[1113,1469,1212,1562]	-1267,07	-775,75					731,216	516	
3	2	1	0	20	25	1586	1581	[1545,1532,1656,1631]	-1138,33	-794,27					604,958	473	
3	2	1	0	20	26	673	1760	[626,1698,801,1809]	-1405,16	-851,23					763,456	511	
3	2	1	0	20	27	1871	1861	[1814,1800,1975,1906]	-1047,88	-878,96					606,015	392	
3	2	1	0	20	28	1808	2009	[1765,1950,1855,2084]	-1073,36	-924,36					525,544	401	
3	2	1	0	24	1	1625	49	[1516,0,1738,98]	805,22	-981,74					391,954	220	
3	2	1	0	24	2	2133	107	[2041,55,2159,160]	957,86	-1000,23					253,675	162	
3	2	1	0	24	3	2132	543	[2107,490,2159,620]	960,7	-1133,26					351,831	243	
3	2	1	0	24	4	1997	647	[1955,623,2038,700]	918,27	-1163,33					440,689	336	
3	2	1	0	24	5	2144	881	[2051,816,2159,935]	957,48	-1228,43					418,083	288	
3	2	1	0	24	6	1297	930	[1280,904,1376,1056]	718,7	-1259,87					619,528	505	
3	2	1	0	3	1	1930	102	[1863,25,2006,155]	-393,21	1585,6					368,861	235	
3	2	1	0	3	2	625	397	[596,328,669,456]	-781,57	1493,9					649,696	421	
3	2	1	0	3	3	194	416	[134,379,311,501]	-901,97	1482,92					510,434	340	
3	2	1	0	3	4	600	467	[518,438,647,507]	-794,78	1471,62					631,401	435	
3	2	1	0	3	5	482	508	[423,470,541,551]	-824,36	1459,47					619,741	420	
3	2	1	0	3	6	482	907	[435,851,532,963]	-823,06	1340,73					757,703	491	
3	2	1	0	3	7	1012	989	[925,938,1086,1082]	-671,48	1314,56					805,855	513	
3	2	1	0	3	8	1706	1296	[1616,1259,1739,1352]	-461,53	1227,24					582,427	459	
3	2	1	0	3	9	517	1686	[476,1615,556,1768]	-812,48	1106,26					597,07	468	
3	2	1	0	3	10	2072	1744	[1959,1639,2124,1834]	-352,05	1095,89					450,486	336	
3	2	1	0	3	11	1348	1754	[1291,1647,1418,1809]	-563,12	1099,56					659,232	485	
3	2	1	0	3	12	26	1720	[0,1675,52,1817]	-961,15	1094,29					562,495	390	
3	2	1	0	3	13	1555	1875	[1497,1846,1615,1897]	-502,59	1054,94					574,581	457	
3	2	1	0	3	14	44	2067	[0,2011,130,2159]	-952,38	986,09					531,106	338	
3	2	1	0	3	15	948	2104	[902,2053,976,2159]	-684,12	982,88					548,876	433	
3	2	1	0	8	1	142	70	[0,3,339,156]	369,22	950,76					354,071	163	
3	2	1	0	8	2	1261	388	[1192,295,1303,452]	700,05	854,85					531,916	376	
3	2	1	0	8	3	1432	701	[1252,562,1530,766]	748,05	762,22					710,188	435	
3	2	1	0	8	4	2027	888	[1976,814,2084,944]	928,76	706,33					549,24	350	
3	2	1	0	8	5	1620	1002	[1568,934,1673,1043]	808,69	672,34					577,333	465	
3	2	1	0	8	6	1847	1122	[1695,1029,1975,1223]	874,28	637,87					790,358	400	
3	2	1	0	8	7	1340	1131	[1251,1040,1413,1222]	722,18	630,35					620,076	485	
3	2	1	0	8	8	425	1525	[296,1490,611,1570]	462,82	512,22					891,935	463	
3	2	1	0	8	9	687	1659	[476,1577,753,1788]	513,4	463,15					882,428	442	
3	2	1	0	8	10	1898	1745	[1848,1602,2026,1842]	898,13	455,95					647,518	387	
3	2	1	0	8	11	402	1727	[344,1660,482,1793]	443,35	451,48					762,568	466	
3	2	1	0	8	12	1192	2015	[1141,1961,1236,2068]	678,32	366,46					749,067	478	
3	2	1	0	8	13	795	2039	[543,1963,858,2102]	542,8	362,44					712,962	433	
3	2	1	0	8	14	317	2106	[184,2038,415,2159]	414,56	335,25					561,54	342	
3	2	1	0	8	15	85	2119	[0,2080,188,2159]	352,48	332,44					718,757	317	
3	3	1	0	14	1	178	28	[106,0,259,57]	376,42	314,16					533,059	194	
3	3	1	0	14	2	398	38	[341,0,464,85]	441,42	311					400,673	204	
3	3	1	0	14	3	665	22	[599,0,749,44]	523,04	317,25					419,443	217	
3	3	1	0	14	4	1396	35	[1342,0,1494,80]	742,62	315,14					435,632	241	
3	3	1	0	14	5	1837	99	[1775,0,1896,164]	869,18	301,68					325,529	192	
3	3	1	0	14	6	1242	80	[1138,38,1333,125]	688,38	301,48					543,231	283	
3	3	1	0	14	7	1810	293	[1730,209,1871,395]	862,49	234,45					661,371	326	
3	3	1	0	14	8	966	482	[924,449,1003,529]	610,24	175,96					688,53	439	
3	3	1	0	14	9	787	514	[751,470,822,596]	558,53	164,84					686,497	441	
3	3	1	0	14	10	364	661	[338,497,390,729]	431,27	134,92					496,306	365	
3	3	1	0	14	11	1976	758	[1925,650,2010,862]	911,27	97,89					669,345	378	
3	3	1	0	14	12	26	823	[0,776,49,883]	329,84	73,26					421,134	325	
3	3	1	0	14	13	84	1050	[0,989,175,1126]	349,94	5,3					611,515	363	
3	3	1	0	14	14	611	1083	[565,1021,655,1140]	506,37	-1,16					813,841	488	
3	3	1	0	14	15	1281	1236	[1217,1135,1341,1321]	704,81	-45,7					709,066	506	
3	3	1	0	14	16	510	1339	[393,1277,593,1390]	471,57	-74,19					833,279	500	
3	3	1	0	14	17	1101	1392	[1059,1297,1163,1536]	655,25	-98,88					602,208	487	
3	3	1	0	14	18	2037	1371	[1952,1340,2077,1406]	928,2	-86,54					887,466	424	
3	3	1	0	14	19	1413	1434	[1338,1345,1445,1570]	741,19	-113,12					594,975	484	
3	3	1	0	14	20	2005	1571	[1957,1525,2046,1633]	922,31	-147,2					1126,47	505	
3	3	1	0	14	21	225	1639	[178,1595,273,1690]	392,13	-169					779,978	431	
3	3	1	0	14	22	237	1754	[200,1679,274,1871]	394,57	-207,96					709,172	433	
3	3	1	0	14	23	1311	1871	[1185,1771,1369,1955]	708,35	-230,62					862,566	516	
3	3	1	0	14	24	502	1987	[385,1908,689,2074]	477,92	-272,44					729,857	453	
3	3	1	0	14	25	930	1967	[879,1939,963,2027]	599,16	-268,83					579,238	457	
3	3	1	0	14	26	1626	2065	[1578,1970,1711,2122]	816,97	-287,03					693,642	410	
3	3	1	0	14	27	389	2091	[331,2025,447,2159]	441,17	-307,12					832,018	421	
3	3	1	0	14	28	724	2117	[601,2077,807,2159]	538,9	-313,57					530,8	394	
3	3	1	0	14	29	22	2136	[0,2101,143,2159]	343,06	-317,57					536,365	313	
3	3	1	0	3	1	197	165	[85,118,274,246]	-913,6	1560,86					639,078	282	
3	3	1	0	3	2	280	174	[202,140,369,248]	-883,64	1559,09					449,428	328	
3	3	1	0	3	3	139	264	[106,214,174,355]	-927,67	1527,08					436,412	332	
3	3	1	0	3	4	812	361	[775,273,848,413]	-726,18	1506,95					537,322	403	
3	3	1	0	3	5	1940	542	[1895,395,1991,635]	-388,94	1460,63					599,451	345	
3	3	1	0	3	6	765	790	[705,723,828,873]	-738,98	1377,93					729,82	485	
3	3	1	0	3	7	1802	904	[1717,801,1889,987]	-431,54	1344,64					662,465	425	
3	3	1	0	3	8	699	886	[635,813,748,940]	-761,65	1348,5					735,737	509	
3	3	1	0	3	9	327	881	[242,818,367,940]	-872,93	1349,3					561,27	425	
3	3	1	0	3	10	883	1010	[842,962,923,1085]	-704,23	1308,46					832,782	508	
3	3	1	0	3	11	2103	1079	[2019,979,2159,1241]	-342,44	1285,23					554,023	302	
3	3	1	0	3	12	188	1263	[126,1147,304,1344]	-908,67	1237,82					799,829	469	
3	3	1	0	3	13	41	1333	[0,1226,85,1468]	-955,94	1211,41					662,338	397	
3	3	1	0	3	14	1506	1408	[1449,1369,1581,1445]	-516,04	1193,55					610,521	500	
3	3	1	0	3	15	732	1452	[653,1396,852,1504]	-743,25	1181,99					857,648	520	
3	3	1	0	3	16	1213	1514	[1150,1431,1267,1604]	-606,28	1161,87					825,833	530	
3	3	1	0	3	17	633	1539	[558,1458,710,1638]	-777,11	1152,45					1044,92	480	
3	3	1	0	3	18	462	1565	[388,1494,566,1640]	-826,58	1147,57					818,47	454	
3	3	1	0	3	19	1619	1764	[1438,1683,1770,1827]	-485,56	1087,67					810,204	487	
3	3	1	0	3	20	1195	1947	[1132,1920,1256,1989]	-607,96	1031,37					838,473	534	
3	3	1	0	28	1	621	33	[544,0,704,67]	-137,21	-1623,78					355,019	246	
3	3	1	0	28	2	1147	61	[1088,0,1272,209]	27,45	-1642,92					471,136	279	
3	3	1	0	28	3	1319	209	[1252,0,1531,253]	87,36	-1654,16					417,527	242	
3	3	1	0	28	4	2033	52	[1978,3,2088,109]	282,45	-1625,17					258,045	188	
3	3	1	0	28	5	1542	157	[1496,100,1594,213]	137,56	-1661,17					395,793	274	
3	3	1	0	28	6	1833	622	[1720,562,1891,703]	219,53	-1798,36					540,414	391	
3	3	1	0	28	7	921	769	[866,690,963,884]	-46,79	-1852,17					611,418	487	
3	3	1	0	28	8	1218	802	[1145,714,1437,869]	59,78	-1857,03					626,959	478	
3	3	1	0	28	9	1994	906	[1939,858,2023,1068]	268,81	-1899,46					496,067	377	
3	3	1	0	28	10	656	1392	[628,1354,725,1488]	-121,62	-2039,62					633,526	515	
3	3	1	0	20	1	141	23	[89,0,232,141]	-1569,42	-339,59					303,727	202	
3	3	1	0	20	2	1345	47	[1282,0,1383,161]	-1218,08	-341,72					359,354	244	
3	3	1	0	20	3	1772	128	[1642,32,1870,246]	-1089,38	-361,91					390,527	238	
3	3	1	0	20	4	1151	393	[1106,163,1215,601]	-1269,87	-436,68					587,684	344	
3	3	1	0	20	5	308	495	[260,418,351,567]	-1523,61	-472,24					606,133	387	
3	3	1	0	20	6	1405	548	[1315,413,1514,616]	-1190,69	-480,41					745,509	435	
3	3	1	0	20	7	451	491	[414,449,508,565]	-1480,41	-472,12					495,006	388	
3	3	1	0	20	8	1725	573	[1609,479,1825,657]	-1101,99	-490,45					790,385	365	
3	3	1	0	20	9	40	704	[0,646,104,775]	-1602,3	-533,8					518,699	332	
3	3	1	0	20	10	98	796	[45,744,176,864]	-1582,94	-562,7					684,209	437	
3	3	1	0	20	11	1964	1058	[1718,991,2155,1138]	-1035,5	-640,09					788,01	360	
3	3	1	0	20	12	1280	1176	[1168,1140,1320,1215]	-1238,65	-675,63					713,005	506	
3	3	1	0	20	13	605	1278	[552,1208,662,1348]	-1433,82	-706					742,367	501	
3	3	1	0	20	14	35	1550	[0,1482,84,1611]	-1603,52	-787,42					697,271	405	
3	3	1	0	20	15	1248	1608	[1202,1554,1382,1719]	-1235,01	-802,99					738,225	478	
3	3	1	0	20	16	1591	1663	[1539,1632,1640,1696]	-1138,41	-820,39					596,49	467	
3	3	1	0	20	17	1153	1916	[1075,1868,1264,2110]	-1262,96	-914,27					581,337	437	
3	3	1	0	20	18	48	2110	[0,2043,161,2159]	-1593,47	-956,51					538,046	335	
3	3	1	0	16	1	1278	92	[1234,58,1311,171]	1348,51	-355,7					557,098	306	
3	3	1	0	16	2	150	187	[80,151,333,223]	1028,82	-380,3					452,707	204	
3	3	1	0	16	3	285	289	[256,203,329,317]	1055,15	-402,11					435,781	322	
3	3	1	0	16	4	1437	340	[1399,207,1477,440]	1396,45	-419,84					622,127	340	
3	3	1	0	16	5	618	426	[562,400,693,453]	1155,04	-451,93					496,469	391	
3	3	1	0	16	6	1392	573	[1348,465,1432,652]	1383,08	-495,12					714,402	438	
3	3	1	0	16	7	27	567	[0,506,116,630]	979,04	-495,33					412,887	296	
3	3	1	0	16	8	1104	1696	[1062,1581,1161,1819]	1301,07	-832,45					637,492	500	
3	3	1	0	16	9	249	1878	[207,1828,281,1922]	1044,66	-884,68					708,426	451	
3	3	1	0	16	10	236	2092	[206,2033,267,2147]	1041,2	-949,78					557,253	407	
3	3	1	0	23	1	1278	60	[1225,0,1351,121]	58,61	-986,18					450,129	253	
3	3	1	0	23	2	366	101	[284,28,498,181]	-213,68	-1001,67					406,605	259	
3	3	1	0	23	3	2115	100	[1987,32,2159,171]	299,94	-1000,37					345,417	172	
3	3	1	0	23	4	739	141	[698,84,774,186]	-103,96	-1009,17					503,204	296	
3	3	1	0	23	5	1720	150	[1649,86,1771,473]	189,84	-1038,51					478,417	278	
3	3	1	0	23	6	795	256	[732,153,889,329]	-84,56	-1046,67					568,263	329	
3	3	1	0	23	7	29	242	[0,163,70,279]	-316,16	-1040,43					327,718	228	
3	3	1	0	23	8	125	224	[69,185,158,274]	-289,48	-1039,17					496,09	242	
3	3	1	0	23	9	1140	353	[1081,271,1204,403]	20,79	-1071,36					531,407	365	
3	3	1	0	23	10	1556	427	[1510,363,1615,479]	143,67	-1092,79					634,864	364	
3	3	1	0	23	11	2053	552	[1996,523,2082,682]	283,92	-1145,87					391,886	286	
3	3	1	0	23	12	644	682	[330,554,740,943]	-159,01	-1195,14					740,648	438	
3	3	1	0	23	13	924	698	[804,636,981,740]	-51,64	-1176,01					717,328	486	
3	3	1	0	23	14	1652	766	[1606,691,1706,853]	171,59	-1199,96					670,238	445	
3	3	1	0	23	15	2018	741	[1894,698,2063,803]	273,61	-1190,26					466,844	338	
3	3	1	0	23	16	2037	875	[1915,789,2089,933]	277,76	-1230,3					705,807	377	
3	3	1	0	23	17	1913	960	[1766,909,2014,1007]	242,61	-1256,62					764,536	406	
3	3	1	0	23	18	1132	987	[1042,938,1187,1059]	13,51	-1264,59					804,541	528	
3	3	1	0	23	19	710	1111	[639,1064,748,1210]	-113,45	-1308,74					771,962	475	
3	3	1	0	23	20	1024	1272	[954,1226,1114,1320]	-16,12	-1349,77					610,441	476	
3	3	1	0	23	21	2014	1418	[1953,1318,2068,1470]	280,43	-1388,61					691,697	384	
3	3	1	0	23	22	1469	1409	[1403,1317,1512,1505]	114,55	-1388,69					987,15	533	
3	3	1	0	23	23	1582	1430	[1527,1354,1620,1486]	148,94	-1391,44					1015,61	531	
3	3	1	0	23	24	2111	1399	[2079,1357,2140,1443]	307,81	-1385,75					596,422	350	
3	3	1	0	23	25	364	1446	[291,1407,414,1524]	-217,48	-1406,97					577,19	451	
3	3	1	0	23	26	1050	1556	[988,1441,1089,1736]	-9,75	-1438,39					747,961	515	
3	3	1	0	23	27	551	1542	[501,1448,605,1591]	-155,78	-1427,13					872,194	493	
3	3	1	0	23	28	1977	1520	[1926,1463,2075,1573]	272,81	-1421,33					728,431	424	
3	3	1	0	23	29	2124	1524	[2069,1486,2157,1584]	310,37	-1423,82					462,333	327	
3	3	1	0	23	30	130	1567	[71,1496,178,1629]	-284,94	-1439,46					787,72	413	
3	3	1	0	23	31	1852	1665	[1763,1626,1983,1723]	235,79	-1464,54					774,432	446	
3	3	1	0	23	32	285	1836	[188,1747,352,1917]	-239,57	-1520,27					786,964	479	
3	3	1	0	23	33	2064	1811	[2027,1760,2116,1868]	296,19	-1511,81					582,597	366	
3	3	1	0	7	1	721	71	[649,1,792,175]	1182,09	941,95					433,769	261	
3	3	1	0	7	2	1086	343	[1049,191,1129,413]	1293,8	875,29					559,586	376	
3	3	1	0	7	3	935	641	[840,323,1001,749]	1247,45	805,06					834,724	447	
3	3	1	0	7	4	2006	448	[1937,411,2075,519]	1568,6	834,17					509,457	321	
3	3	1	0	7	5	1191	565	[1117,493,1233,654]	1321,46	795,29					690,472	444	
3	3	1	0	7	6	1913	577	[1855,541,1947,608]	1537,44	797,36					525,629	369	
3	3	1	0	7	7	25	684	[0,613,54,734]	974,87	764,37					438,416	303	
3	3	1	0	7	8	499	686	[461,627,533,735]	1116,62	763,69					543,855	425	
3	3	1	0	7	9	1004	734	[951,645,1067,817]	1267,59	747,25					783,288	494	
3	3	1	0	7	10	2052	738	[2014,648,2104,789]	1583,38	752,7					540,116	320	
3	3	1	0	7	11	1776	960	[1733,925,1814,997]	1498,98	681,54					672,827	462	
3	3	1	0	7	12	667	1127	[607,970,743,1186]	1173,84	639,25					712,426	487	
3	3	1	0	7	13	1214	1110	[1161,987,1267,1217]	1332,49	637,16					910,04	535	
3	3	1	0	7	14	923	1250	[845,1182,992,1365]	1247,52	592,21					634,133	506	
3	3	1	0	7	15	1590	1308	[1531,1255,1643,1449]	1443,59	566,87					911,975	518	
3	3	1	0	7	16	1117	1614	[971,1433,1220,1686]	1301,1	492,12					1091,84	536	
3	3	1	0	7	17	333	1602	[295,1530,469,1697]	1077,55	481,71					774,69	495	
3	3	1	0	7	18	286	1806	[199,1768,347,1881]	1051,58	422,9					733,488	470	
3	3	1	0	7	19	197	2055	[148,2011,235,2137]	1027,46	348,85					744,958	432	
3	3	1	0	7	20	1160	2127	[1100,2096,1230,2159]	1318,01	330,79					655,616	412	
3	3	1	0	5	1	1281	124	[1239,84,1331,177]	704	1575,66					415,971	314	
3	3	1	0	5	2	328	147	[257,106,415,224]	422,38	1564,07					367,085	267	
3	3	1	0	5	3	1167	469	[1041,405,1253,537]	671,79	1470,68					667,061	424	
3	3	1	0	5	4	114	579	[88,527,140,667]	356,25	1437,38					442,249	336	
3	3	1	0	5	5	365	789	[300,676,447,849]	433,79	1378,45					704,747	452	
3	3	1	0	5	6	826	779	[697,706,914,865]	570,15	1381,96					597,869	470	
3	3	1	0	5	7	1655	780	[1606,751,1693,816]	814,91	1380,6					562,533	444	
3	3	1	0	5	8	1108	860	[1051,820,1145,947]	651,59	1353,44					605,528	472	
3	3	1	0	5	9	1262	907	[1221,873,1353,930]	707,37	1345,03					602,249	491	
3	3	1	0	5	10	588	1029	[531,942,642,1144]	499,54	1302,67					1444,72	579	
3	3	1	0	5	11	1654	1118	[1587,1070,1757,1183]	821,07	1277,24					760,533	504	
3	3	1	0	5	12	610	1248	[522,1103,662,1347]	504,24	1247,28					782,097	513	
3	3	1	0	5	13	757	1161	[688,1124,821,1238]	547,76	1263,12					739,453	515	
3	3	1	0	5	14	1560	1260	[1489,1170,1604,1372]	786,79	1237,61					741,122	493	
3	3	1	0	5	15	955	1286	[910,1238,1036,1349]	610,8	1229,67					724,356	518	
3	3	1	0	5	16	803	1472	[713,1402,893,1527]	563,58	1177,4					747,117	520	
3	3	1	0	5	17	768	1694	[657,1420,819,1795]	549,8	1124,66					681,961	504	
3	3	1	0	5	18	949	1512	[875,1469,1041,1537]	612,47	1163,68					652,128	510	
3	3	1	0	5	19	54	1687	[0,1539,146,1776]	340,54	1116,5					666,167	381	
3	3	1	0	5	20	1212	1792	[1125,1581,1290,1899]	687,11	1088,63					984,07	484	
3	3	1	0	5	21	575	1695	[439,1626,626,1796]	489,96	1105,78					653,153	503	
3	3	1	0	5	22	119	1792	[78,1749,162,1834]	360,82	1076,27					719,654	374	
3	3	1	0	5	23	303	1872	[210,1764,383,1949]	412,98	1056,21					727,855	439	
3	3	1	0	5	24	184	2134	[143,1997,231,2159]	384,54	985,11					487,839	365	
3	3	1	0	5	25	854	2124	[774,2088,942,2159]	581,12	976,91					686,116	407	
3	3	1	0	12	1	643	42	[582,0,706,100]	-1423,67	309,15					435,92	249	
3	3	1	0	12	2	1959	37	[1909,0,2059,75]	-1025,2	313,83					302,251	167	
3	3	1	0	12	3	470	151	[411,59,589,265]	-1470,41	277,49					390,615	247	
3	3	1	0	12	4	1297	191	[1264,146,1336,276]	-1227,59	262,91					437,904	335	
3	3	1	0	12	5	317	296	[183,234,419,386]	-1523,45	231,74					494,021	306	
3	3	1	0	12	6	1276	363	[1253,274,1311,432]	-1232,95	215,76					506,207	379	
3	3	1	0	12	7	850	382	[818,317,883,445]	-1360,46	207,3					858,654	431	
3	3	1	0	12	8	697	438	[664,363,742,490]	-1404,14	193,85					647,108	404	
3	3	1	0	12	9	2038	432	[1970,369,2159,497]	-1003,43	193,28					473,315	247	
3	3	1	0	12	10	1550	502	[1509,446,1642,552]	-1146,8	171,53					517,552	395	
3	3	1	0	12	11	729	689	[615,629,794,781]	-1401,88	109,98					812,97	489	
3	3	1	0	12	12	243	827	[198,741,289,904]	-1541,23	74,99					647,847	434	
3	3	1	0	12	13	105	867	[18,831,171,901]	-1584,8	62,4					646,34	383	
3	3	1	0	12	14	456	863	[409,828,494,905]	-1478,57	63,04					798,096	509	
3	3	1	0	12	15	555	872	[493,837,594,935]	-1449,34	59,68					740,058	488	
3	3	1	0	12	16	1802	938	[1713,872,1878,995]	-1076,02	43,64					751,511	416	
3	3	1	0	12	17	419	920	[359,876,466,962]	-1490,32	46,03					760,376	477	
3	3	1	0	12	18	82	998	[45,924,131,1138]	-1587,55	14,41					587,415	409	
3	3	1	0	12	19	1958	1022	[1900,976,2063,1083]	-1027,31	17,21					560,202	367	
3	3	1	0	12	20	195	1048	[147,989,257,1116]	-1555,82	6,2					648,908	430	
3	3	1	0	12	21	1142	1137	[1053,1058,1201,1184]	-1275,86	-14,17					721,904	475	
3	3	1	0	12	22	734	1262	[630,1174,880,1307]	-1388,83	-51,12					942,267	517	
3	3	1	0	12	23	308	1297	[240,1220,368,1366]	-1522,4	-65,91					713,753	483	
3	3	1	0	12	24	1492	1353	[1432,1253,1548,1425]	-1170,59	-77,26					717,761	477	
3	3	1	0	12	25	544	1388	[483,1333,604,1441]	-1450,17	-91,69					784,087	527	
3	3	1	0	12	26	1689	1444	[1617,1375,1779,1505]	-1107,46	-108,29					695,047	480	
3	3	1	0	12	27	2092	1698	[2047,1580,2137,1789]	-987,39	-180,5					674,554	351	
3	3	1	0	12	28	1152	1667	[978,1589,1228,1812]	-1280,9	-182,32					758,959	506	
3	3	1	0	12	29	277	1650	[206,1603,422,1708]	-1522,38	-174,44					766,618	484	
3	3	1	0	12	30	714	1780	[675,1742,753,1818]	-1399,77	-209,81					592,814	470	
3	3	1	0	12	31	1966	1832	[1871,1787,2066,1869]	-1027	-222,49					577,56	366	
3	3	1	0	12	32	1036	1848	[1005,1792,1071,1902]	-1302,72	-231,99					723,512	464	
3	3	1	0	12	33	1432	1915	[1338,1813,1569,2018]	-1179,62	-250,94					855,24	488	
3	3	1	0	12	34	919	1922	[816,1892,960,1980]	-1344,15	-255,81					606,41	483	
3	3	1	0	12	35	1116	2035	[1084,1958,1153,2118]	-1279,21	-286,17					566,884	422	
3	3	1	0	12	36	846	2020	[777,1972,926,2089]	-1360,3	-285,38					577,146	462	
3	3	1	0	12	37	1228	2073	[1149,1977,1291,2159]	-1247,9	-297,64					555,53	431	
3	3	1	0	12	38	1568	2073	[1518,2008,1613,2119]	-1145,62	-293,07					639,134	440	
3	3	1	0	12	39	2064	2092	[2003,2059,2100,2128]	-999,12	-302,1					565,416	313	
3	3	1	0	27	1	2108	227	[1756,63,2159,394]	926,36	-1680,89					379,601	197	
3	3	1	0	27	2	902	279	[866,254,970,308]	594,43	-1699,71					487,564	387	
3	3	1	0	27	3	1515	1237	[1430,1150,1571,1310]	775,23	-1982,42					642,446	504	
3	3	1	0	11	1	144	21	[95,0,226,44]	-1567,21	960,79					325,246	200	
3	3	1	0	11	2	1296	79	[1229,0,1370,195]	-1228,85	942,04					437,479	288	
3	3	1	0	11	3	1705	24	[1643,0,1776,46]	-1105,53	963,37					294,456	212	
3	3	1	0	11	4	1200	115	[1098,70,1245,158]	-1263,13	932,27					421,347	305	
3	3	1	0	11	5	682	167	[637,122,726,218]	-1412,14	916,43					495,656	346	
3	3	1	0	11	6	505	271	[463,143,544,320]	-1463,26	891,16					436,998	301	
3	3	1	0	11	7	2101	269	[2006,209,2159,380]	-987,72	888,14					487,142	228	
3	3	1	0	11	8	1438	262	[1370,235,1518,294]	-1182,64	890,42					444,074	329	
3	3	1	0	11	9	606	357	[514,246,670,442]	-1435,59	861,68					501,842	366	
3	3	1	0	11	10	2034	373	[1921,274,2093,439]	-1013,87	860,67					404,477	253	
3	3	1	0	11	11	1720	377	[1669,307,1786,432]	-1102,88	859,14					548,325	344	
3	3	1	0	11	12	1857	444	[1772,381,1934,520]	-1061,43	839,25					523,172	344	
3	3	1	0	11	13	1234	476	[1154,437,1283,517]	-1250,96	824,72					645,751	432	
3	3	1	0	11	14	1689	593	[1628,552,1816,628]	-1102,49	793,84					498,862	390	
3	3	1	0	11	15	1806	664	[1754,612,1886,719]	-1072,08	768,96					638,825	392	
3	3	1	0	11	16	686	766	[628,662,793,902]	-1405,84	744,27					825,985	478	
3	3	1	0	11	17	2117	899	[2043,822,2159,963]	-985,26	704,47					558,848	312	
3	3	1	0	11	18	1889	1125	[1775,1027,2028,1193]	-1045,41	636,03					551,445	365	
3	3	1	0	11	19	1471	1240	[1417,1187,1524,1290]	-1174,4	598,27					756,506	477	
3	3	1	0	11	20	1081	1334	[996,1272,1144,1401]	-1293,62	572,06					792,553	514	
3	3	1	0	11	21	664	1385	[540,1321,770,1431]	-1414,04	554,79					1066,98	499	
3	3	1	0	11	22	475	1425	[423,1368,529,1542]	-1472,86	533,55					752,922	504	
3	3	1	0	11	23	78	1498	[0,1384,152,1640]	-1591,61	519,72					674,802	393	
3	3	1	0	11	24	1177	1485	[1137,1382,1230,1685]	-1261,17	517,79					865,563	530	
3	3	1	0	11	25	1296	1487	[1245,1401,1344,1541]	-1226,46	528,31					751,021	516	
3	3	1	0	11	26	1008	1536	[937,1397,1130,1631]	-1308,46	515,11					981,944	510	
3	3	1	0	11	27	950	1492	[886,1446,1017,1541]	-1329,88	523,96					873,097	495	
3	3	1	0	11	28	2004	1545	[1951,1471,2054,1647]	-1015,31	504,5					580,044	368	
3	3	1	0	11	29	1726	1527	[1626,1488,1777,1567]	-1103,3	514,31					791,05	500	
3	3	1	0	11	30	1450	1563	[1390,1504,1520,1636]	-1179,86	499,34					720,194	489	
3	3	1	0	11	31	1822	1680	[1771,1515,1890,1753]	-1068,39	475,4					784,353	465	
3	3	1	0	11	32	1657	1573	[1526,1523,1709,1626]	-1125,83	501,75					719,641	471	
3	3	1	0	11	33	301	1582	[199,1531,443,1658]	-1516,52	490,65					803,417	469	
3	3	1	0	11	34	1221	1619	[1169,1570,1281,1672]	-1249,11	484,02					783,364	501	
3	3	1	0	11	35	1703	1654	[1661,1602,1748,1732]	-1104,7	472,99					805,575	516	
3	3	1	0	11	36	1949	1663	[1877,1612,2010,1716]	-1032,57	473,18					655,056	402	
3	3	1	0	11	37	984	1802	[903,1676,1057,1886]	-1319,33	434,32					860,684	503	
3	3	1	0	11	38	1937	1783	[1852,1703,2016,1855]	-1036,45	438,17					650,307	390	
3	3	1	0	11	39	1341	1816	[1263,1711,1418,1912]	-1212,44	427,26					845,272	531	
3	3	1	0	11	40	2048	1776	[1998,1719,2118,1839]	-999,08	437,89					571,79	370	
3	3	1	0	11	41	387	1830	[334,1742,447,1891]	-1495,42	423,03					878,475	492	
3	3	1	0	11	42	240	1840	[181,1786,320,1930]	-1540,2	415,77					725,066	453	
3	3	1	0	11	43	498	1924	[343,1820,555,2012]	-1474,52	391,74					734,203	439	
3	3	1	0	11	44	1347	1991	[1295,1928,1402,2048]	-1211,86	374,45					933,495	507	
3	3	1	0	11	45	56	2018	[28,1946,85,2114]	-1595,54	360,53					580,014	364	
3	3	1	0	11	46	715	2127	[606,2097,778,2159]	-1402,74	329,21					558,116	429	
3	3	1	0	17	1	60	22	[0,0,138,51]	339,74	-330,58					312,318	162	
3	3	1	0	17	2	1930	176	[1846,105,1980,220]	894,26	-370,84					351,092	243	
